site,grid,fac,area,s_area,surf_complex,max_height,min_height,height_diff,mean_slope,sd_slope,mean_slope2,sd_slope2,mean_vrm,sd_vrm,mean_curv,sd_curv,max_curv,min_curv,mean_pro_curv,sd_pro_curv,max_pro_curv,min_pro_curv,mean_plan_curv,sd_plan_curv,max_plan_curv,min_plan_curv,d32,,
GR,67,8,19.6608,25.70502484,1.307425173,10.49901848,9.065432757,1.433585718,25.51596211,0.278311469,0.598044698,0.527662521,0.046186821,0.038062675,0.102226454,16.9964536,102.1258184,-100.4426624,-0.729905364,61.11991621,-49.4601766,10.63486313,-0.630743145,8.608633407,-61.18634059,78.29590597,2.179296371,,
GR,67,16,19.6608,23.13874419,1.176897389,10.44963455,9.116025735,1.333608817,20.6953474,0.21952744,0.441657245,0.332870974,0.035296058,0.031505459,0.221066765,5.98529442,22.03414333,-24.76076188,-0.505039669,13.20485434,-15.90190024,3.775990265,-0.285852846,2.989116815,-15.90763883,7.778766169,2.179296371,,
GR,67,32,19.6608,21.47490189,1.092269993,10.20301247,9.148570473,1.054441992,15.66507101,0.14344578,0.324037002,0.192761689,0.021045583,0.019665121,0.065070868,2.299129517,5.322252991,-7.994860553,-0.189030226,3.944505027,-3.387227744,1.324345291,-0.131061149,1.298068325,-4.678664156,2.643110978,2.179296371,,
GR,68,1,19.2512,68.47176199,3.556752929,11.16727829,9.169938087,1.997340202,47.18811297,0.410612682,2.666582884,4.759592903,0.11576394,0.142811364,-0.470763526,1101.867075,23911.40938,-29978.08456,-15.02382946,15069.8599,-12035.42985,708.9909271,-15.49610021,555.5524403,-14908.22466,12786.2956,2.322613562,,
GR,68,2,19.2512,53.20209341,2.763572838,11.15212989,9.174569368,1.97756052,45.09101542,0.388924008,1.946092069,2.750957895,0.122478003,0.127978132,-0.221700888,352.9472577,4572.561979,-6158.645749,-7.862078544,3190.014373,-3471.38105,223.8231,-8.090161,176.9571497,-3674.336225,3471.231971,2.322613562,,
GR,68,4,19.2512,40.73993872,2.116228532,11.10060555,9.183118284,1.917487264,40.94123436,0.355629571,1.381519634,1.528485089,0.1116259,0.101743769,-0.085790106,108.3595883,920.0259298,-1651.347801,-3.336647762,759.2077529,-632.8068792,66.39460432,-3.420196701,55.42052,-892.1400482,576.7078179,2.322613562,,
GR,68,8,19.2512,31.76472477,1.650012715,10.96575646,9.195839345,1.769917116,35.10923367,0.318051959,0.973017199,0.870532096,0.086002372,0.07028334,-0.142546883,32.19710178,143.6333661,-324.5443339,-0.959399197,163.0276589,-126.1835733,19.90637445,-1.106915669,16.69118471,-161.516675,101.532673,2.322613562,,
GR,68,16,19.2512,26.37736152,1.370167133,10.88020789,9.211765569,1.668442324,28.36042382,0.279402083,0.685259591,0.55181388,0.062080786,0.04645215,-0.369982606,10.59847062,40.29638396,-58.44472224,-0.174699138,26.09589665,-24.31142637,6.397242607,-0.561016415,5.507045305,-40.20372598,21.01525129,2.322613562,,
GR,68,32,19.2512,22.91555958,1.190344476,10.77590529,9.237451425,1.538453862,22.36350093,0.207438322,0.482395346,0.322865997,0.047035237,0.037280183,-0.373537061,3.440194435,8.300349282,-12.19533794,0.099926544,7.133045453,-5.999985707,2.095014144,-0.274781165,1.794821532,-5.062292488,4.771112455,2.322613562,,
GR,69,1,24.1664,60.26126439,2.493597077,13.49811649,11.70719337,1.790923119,41.99359251,0.391154777,1.794328837,2.986225401,0.079836094,0.109625407,0.06227918,664.2692196,30038.32817,-23217.54456,-8.944174167,13304.91484,-15677.65303,437.169425,-8.881915192,324.9322269,-10434.68449,14360.67514,2.242660276,,
GR,69,2,24.1664,50.89064556,2.105843053,13.35068989,12.08704734,1.26364255,40.50146734,0.371229767,1.41843189,1.77805923,0.094027694,0.102544926,-0.036815399,221.4398936,3579.699397,-4677.826166,-5.182894132,2136.410327,-2224.507956,142.8545841,-5.220621676,108.9727542,-3100.446862,1814.552577,2.242660276,,
GR,69,4,24.1664,42.2163857,1.746904202,13.30665576,12.098059,1.208596766,36.73347204,0.337770216,1.068829455,1.040209862,0.092364127,0.081316333,0.106531523,70.76625496,538.3918062,-778.8456976,-2.697676007,355.2818335,-361.7264889,44.65878626,-2.597113154,35.77265097,-587.0231385,288.489507,2.242660276,,
GR,69,8,24.1664,35.20800948,1.456899227,13.24176742,12.11133958,1.130427837,30.73277843,0.284175658,0.765354906,0.601536446,0.076872521,0.062759984,0.006191794,23.68595743,105.9536519,-143.0868939,-1.301031548,81.3236968,-78.70887957,14.48858126,-1.297179594,12.30344442,-84.54307619,53.71702131,2.242660276,,
GR,69,16,24.1664,29.91537419,1.237891212,13.19565875,12.12642069,1.069238059,22.63608907,0.201172944,0.506031727,0.323507981,0.049890947,0.034668899,0.143168034,8.076571885,26.1737933,-46.53404758,-0.575166423,23.98576876,-17.52982142,4.663820058,-0.426564735,4.387835355,-22.54827882,19.79525162,2.242660276,,
GR,69,32,24.1664,26.47988623,1.095731521,13.0391395,12.13743624,0.901703265,13.95924308,0.130024269,0.299552183,0.157364741,0.017340522,0.010941527,0.074614156,2.533512937,7.921693359,-6.144138488,-0.104835309,3.381343876,-3.931077487,1.440337792,-0.025137413,1.325163343,-3.561939533,4.291894319,2.242660276,,
GR,70,1,18.0224,56.74750005,3.148720484,14.30386066,11.87547398,2.428386688,45.16455455,0.406877074,2.340390458,4.034602122,0.096877953,0.131661273,-0.085952151,929.0640789,23367.91039,-24572.57271,-9.877448272,14126.05223,-11192.4926,600.5996111,-9.964094173,465.2225582,-11317.56859,14831.34239,2.303049558,,
GR,70,2,18.0224,45.68862841,2.53510234,14.25671983,11.88699865,2.369721174,43.66970943,0.386662217,1.775786974,2.361917797,0.113926918,0.125409644,0.123459584,299.3997861,4351.904988,-4151.703715,-6.799274127,2753.664109,-2584.766658,191.9463776,-6.675763815,150.1853661,-3106.28573,2460.013936,2.303049558,,
GR,70,4,18.0224,36.0859844,2.002285179,14.21130168,11.90536404,2.305937648,39.70885868,0.352227813,1.28215723,1.346138444,0.11342254,0.104560861,0.155207077,93.96290911,880.6107938,-779.043287,-3.283512449,444.2214296,-428.6865849,59.11779842,-3.125460195,47.84167153,-550.5871069,523.9022862,2.303049558,,
GR,70,8,18.0224,28.45630892,1.578941147,14.17399015,11.938318,2.235672146,32.80613132,0.302883561,0.876420865,0.758966723,0.089343599,0.076893729,-0.185962379,29.03125747,146.9957177,-152.5909337,-1.348749377,91.67432651,-89.32750592,17.30377754,-1.539496745,15.50962445,-97.10601047,80.57263441,2.303049558,,
GR,70,16,18.0224,23.46695687,1.302099436,13.91783603,12.04712622,1.870709807,24.22804661,0.238583797,0.567330086,0.446539498,0.049592594,0.041883401,-0.221190796,9.55517819,35.27189125,-66.13308273,-0.296266824,30.23187419,-21.37871711,5.62585158,-0.518409344,5.088459551,-35.90120854,23.77273722,2.303049558,,
GR,70,32,18.0224,20.398606,1.131847368,13.78528272,12.18016229,1.605120433,15.5754707,0.16757867,0.329271813,0.236109714,0.020808474,0.01529197,-0.232870981,2.443777959,6.259242155,-7.215016167,0.094714629,4.275898734,-5.590812883,1.51548073,-0.159388054,1.323700915,-3.514614103,3.531006533,2.303049558,,
GR,71,1,24.9856,129.0717479,5.165845445,12.14509201,9.589095116,2.555996895,48.47113346,0.42872352,3.887674936,7.882771933,0.117812018,0.154547529,-0.081012577,1940.575567,30733.28972,-39217.37671,-44.38576647,20251.04034,-16675.67895,1189.086699,-44.46804357,1021.715092,-20309.78405,18308.34209,2.403439933,,
GR,71,2,24.9856,93.75275816,3.752271635,12.11885309,9.593539476,2.525313616,47.557303,0.414304515,2.733632133,4.42268367,0.130861141,0.144646612,-0.123068541,571.1208774,5651.375651,-7534.889579,-16.19770543,5449.607558,-3169.33981,354.8293478,-16.33449965,293.935494,-4661.134069,3980.516601,2.403439933,,
GR,71,4,24.9856,69.25813447,2.771922006,12.02621776,9.602690518,2.423527241,44.74286753,0.39620365,1.914719163,2.422999039,0.132078147,0.129060332,0.033238106,171.5795686,1291.274652,-1643.644758,-5.881054673,977.5939058,-1173.556457,106.1022317,-5.834681102,88.09068833,-1011.302832,879.5167802,2.403439933,,
GR,71,8,24.9856,51.70843056,2.069529271,11.69988197,9.607743025,2.092138946,39.64179603,0.368008878,1.305807277,1.329647055,0.118674592,0.1065733,0.086415838,50.33838778,313.1907806,-320.728987,-2.124860602,219.5352469,-171.402532,31.0605696,-2.032874627,25.46720988,-203.0823512,185.5711511,2.403439933,,
GR,71,16,24.9856,39.59828986,1.584844465,11.65273725,9.640720844,2.012016404,33.04291719,0.31417607,0.87057151,0.725776335,0.087303024,0.065639487,0.055016163,14.90136315,71.7336958,-76.41163975,-1.010846083,44.00654876,-41.76000298,9.16260402,-0.940979773,7.450495155,-36.26593085,34.40508171,2.403439933,,
GR,71,32,24.9856,32.40895307,1.297105255,11.36936911,9.670614514,1.698754598,25.580107,0.242795804,0.599089839,0.393492373,0.064844026,0.046468691,0.094521439,4.439626954,8.315864034,-20.84124249,-0.508306416,8.455168714,-7.276060764,2.574613964,-0.435346772,2.4047786,-12.38607377,4.715830085,2.403439933,,
GR,72,1,24.576,47.25510444,1.922815122,10.85917473,9.497789383,1.361385345,38.58215962,0.353955691,1.306458053,2.190430235,0.060140964,0.072101404,-0.238148815,467.5459025,16113.49106,-22518.97812,-5.556961962,11816.02344,-7693.81836,303.1707389,-5.794742087,233.517213,-12172.75428,9896.162072,2.165913016,,
GR,72,2,24.576,42.43577677,1.726716177,10.85763836,9.502591133,1.355047226,36.28995401,0.340489294,1.08792678,1.370831877,0.070483933,0.069326836,-0.137702296,158.4925189,3034.3014,-5908.515453,-2.128163576,2886.867241,-1675.369865,103.7805591,-2.273393676,76.52575356,-3375.814897,1853.113154,2.165913016,,
GR,72,4,24.576,37.50957855,1.526268658,10.85213494,9.509642899,1.342492044,32.01476526,0.321617378,0.859319572,0.886274318,0.0678379,0.058620826,-0.123252541,52.372357,535.3261158,-823.4441653,-1.063158203,421.0153106,-318.2949974,34.8003066,-1.189046236,24.8813468,-425.9613436,381.6389113,2.165913016,,
GR,72,8,24.576,33.0045209,1.342957393,10.82998997,9.52411525,1.30587472,26.5619383,0.289932734,0.642747319,0.583690686,0.055161884,0.047553028,-0.075749138,18.78450042,135.630162,-146.070004,-0.569917375,85.60371711,-91.07642644,12.34211569,-0.639187198,9.138389147,-85.21020795,58.47306555,2.165913016,,
GR,72,16,24.576,29.3838177,1.195630603,10.78530477,9.53907622,1.246228546,20.48623765,0.238719378,0.45608202,0.365334609,0.03991974,0.033591024,-0.044985812,6.518687992,26.69060734,-29.18026832,-0.272735042,14.69967279,-18.8562246,4.126006155,-0.317178536,3.292832053,-15.64185494,14.3280937,2.165913016,,
GR,72,32,24.576,27.02236012,1.099542648,10.67733035,9.581563483,1.095766868,14.48408423,0.178894171,0.30248388,0.228616915,0.022014646,0.013406996,-0.010504527,2.307478974,9.572136487,-5.440322138,-0.07670575,3.896601873,-5.39648148,1.437053556,-0.08777444,1.218756157,-3.449733776,6.065016993,2.165913016,,
GR,73,1,21.7088,62.64958866,2.885907496,10.83755016,9.088567734,1.74898243,44.63398491,0.400229798,2.09599335,3.330921535,0.103742763,0.129246371,-0.358416474,786.513722,16739.13956,-16512.96616,-16.15112343,8195.293992,-7630.038539,498.1892867,-16.52959827,401.9536451,-9992.475331,9109.101018,2.268506815,,
GR,73,2,21.7088,49.84160712,2.295917191,10.81416416,9.090004206,1.724159956,42.11555434,0.376803488,1.555391665,1.936665393,0.107705162,0.113803963,-0.349276902,252.4295974,4018.939137,-3734.974265,-7.76466496,1987.778763,-2435.79701,157.1708101,-8.114673426,128.9152147,-2312.248012,2752.64732,2.268506815,,
GR,73,4,21.7088,39.52741194,1.820801331,10.78588468,9.097258151,1.688626528,37.54131331,0.338402154,1.124702583,1.14744479,0.093016492,0.083685719,-0.268428259,77.6872369,791.8073982,-932.1997687,-3.389243728,499.5314317,-453.2674066,47.43128772,-3.660773527,40.16159632,-687.5649009,516.0664343,2.268506815,,
GR,73,8,21.7088,32.32861705,1.489194108,10.64158213,9.1069168,1.534665331,31.01185756,0.296961871,0.808649977,0.756848882,0.067015244,0.053012615,-0.234735369,23.98470272,142.4012496,-176.0488376,-1.102622329,93.86591764,-108.7650154,14.94451407,-1.327251327,12.21627813,-115.2444119,55.64620334,2.268506815,,
GR,73,16,21.7088,27.90073023,1.285226739,10.47960306,9.118316106,1.361286949,24.49680345,0.25750005,0.577402676,0.524510988,0.048081638,0.039372513,-0.164318388,8.088777788,28.26957643,-45.18903806,-0.311456431,22.08774127,-23.66538658,5.120443586,-0.44510376,3.955269606,-23.1012968,17.17119175,2.268506815,,
GR,73,32,21.7088,25.10534058,1.156459159,10.42480521,9.13260227,1.292202943,18.00262368,0.199492143,0.401604077,0.325817831,0.036705907,0.035815166,-0.122048942,3.04754826,9.473326345,-11.02476009,-0.162853162,5.491508031,-5.303219228,1.772176377,-0.212693679,1.550210845,-5.533252057,5.482073265,2.268506815,,
GR,74,1,19.2512,67.13475977,3.487302598,11.18484974,8.881209373,2.303640366,47.98906396,0.409951708,2.625063673,4.294400244,0.120448265,0.145162335,0.04700043,1008.734734,27684.64088,-29474.7448,-13.50511803,13917.70279,-11523.14151,645.5505262,-13.45688938,509.4526379,-15557.04201,16161.49937,2.321889995,,
GR,74,2,19.2512,52.29306253,2.716353398,10.91009831,8.886166096,2.023932219,45.85984577,0.384826031,1.916871582,2.453421023,0.126666721,0.127783113,-0.080005744,330.8015172,5055.066943,-6047.804952,-7.294058305,3743.091056,-2945.347884,205.0747546,-7.370396011,170.5125659,-3198.421694,2838.055813,2.321889995,,
GR,74,4,19.2512,40.17002252,2.086624341,10.7866199,8.891772926,1.894846976,41.64531595,0.349772942,1.373704595,1.394924805,0.11705726,0.097423244,-0.059889881,100.7777109,1111.823842,-1086.037159,-2.864442497,581.2746793,-830.0626858,62.44466534,-2.922461122,51.41574758,-622.5162779,775.1144923,2.321889995,,
GR,74,8,19.2512,31.49669276,1.636089841,10.71704382,8.909209535,1.807834283,35.42006858,0.303323813,0.965084599,0.807299977,0.091467416,0.068747748,-0.083523753,30.73376379,207.9036064,-266.192269,-1.073934469,160.6710994,-133.0543923,18.76334446,-1.158186097,16.02355157,-155.9034806,122.79503,2.321889995,,
GR,74,16,19.2512,26.09270907,1.355380915,10.68697121,8.911992699,1.774978507,26.85386567,0.268135533,0.65439767,0.526761886,0.058406668,0.04241309,-0.28020336,10.36655051,46.40062616,-61.8203335,-0.098037171,33.0716009,-31.09089717,6.147023978,-0.386037445,5.486217884,-44.03043977,23.73965511,2.321889995,,
GR,74,32,19.2512,22.4357194,1.165419267,10.50554192,8.946527825,1.559014093,18.16757281,0.230329053,0.411890593,0.359428992,0.026955144,0.02302067,-0.239361596,3.145878257,9.597856069,-16.64214086,0.191641416,6.482364534,-4.308020641,1.7778752,-0.046828798,1.680645795,-10.15977633,6.238998707,2.321889995,,
GR,75,1,18.432,56.13158477,3.045333375,13.02818108,10.14678955,2.881391525,45.42799001,0.401870864,2.300289204,4.187834697,0.087912933,0.12072617,0.171273023,920.0045893,24671.40198,-22148.78082,-7.808004961,15085.97672,-14960.53228,619.6688578,-7.637663432,441.3360908,-14814.91068,14429.33601,2.269161548,,
GR,75,2,18.432,46.57130754,2.52665514,12.96068549,10.15254283,2.808142662,44.69445086,0.38413212,1.815708391,2.477913058,0.105061251,0.113284871,0.161526685,305.5615254,5663.256645,-7452.354431,-4.826816905,3674.122478,-3086.872513,199.8369167,-4.670140065,147.6888132,-3778.231953,2791.811827,2.269161548,,
GR,75,4,18.432,37.99109521,2.061148829,12.83777523,10.16444081,2.67333442,42.02891453,0.352111322,1.395655974,1.478813721,0.107707127,0.094465557,0.246801133,97.11284061,1005.787849,-1053.027622,-2.233352228,627.490824,-527.1079582,61.83056892,-1.987967468,47.93674719,-580.2881289,635.2508393,2.269161548,,
GR,75,8,18.432,31.08442124,1.686437784,12.754391,10.18770684,2.566684157,36.75465582,0.314301835,1.032956164,0.90282206,0.092076444,0.070525253,0.134479583,32.05650732,205.4021414,-283.0648609,-0.930863828,188.2376023,-106.0882861,19.76852149,-0.790373833,16.50297454,-204.9180209,122.0005951,2.269161548,,
GR,75,16,18.432,25.95120821,1.407943154,12.61195763,10.23008495,2.38187268,30.1044564,0.283181647,0.747380605,0.581419699,0.058760413,0.044967096,-0.019247366,10.88651625,40.00624001,-44.63385383,-0.11567197,27.37735546,-25.58771631,6.516143569,-0.156587545,5.60583401,-30.88006413,19.7707731,2.269161548,,
GR,75,32,18.432,22.48183322,1.219717514,12.5238582,10.25536247,2.268495737,24.52039446,0.265455052,0.542880418,0.40485074,0.036592839,0.034599931,0.144768948,3.288304375,13.50210369,-7.857664659,0.207279049,5.771723128,-4.930978167,1.837284976,0.170866386,1.695606006,-4.259420033,4.55813434,2.269161548,,
GR,76,1,16.384,48.03863666,2.932045695,13.20711994,11.29177094,1.915349007,43.80865384,0.397395138,2.148654136,3.858696768,0.089850411,0.124565178,0.000692348,908.4076888,22795.03822,-18358.19244,-9.053679592,10727.30342,-11968.80704,568.0747864,-9.052882981,462.9533586,-12058.62894,10826.23118,2.290242893,,
GR,76,2,16.384,38.61484339,2.356863,13.05545378,11.34614253,1.709311247,41.96318898,0.377627584,1.610544493,2.177565357,0.1038371,0.115855222,0.15974979,286.3336208,4092.609882,-3994.144797,-5.99321752,2578.838737,-2193.4703,176.2216236,-5.834574942,147.9585385,-2477.508256,2252.214183,2.290242893,,
GR,76,4,16.384,30.52398458,1.863036168,12.99206334,11.53534687,1.456716478,37.90989661,0.343110254,1.158650112,1.17506455,0.102490265,0.09497297,0.239571266,86.27283245,1022.322327,-1270.806417,-2.882061517,624.2338776,-457.9971797,51.25179146,-2.644668007,46.18333302,-646.5725393,564.3251472,2.290242893,,
GR,76,8,16.384,24.54330117,1.498004222,12.92369901,11.78872816,1.134970844,31.15990396,0.293738981,0.799965593,0.654384336,0.082601095,0.067676509,0.202617264,26.45708255,176.4258835,-180.8880502,-1.363336686,89.77832777,-97.49179991,15.31006755,-1.163975489,14.38469232,-92.60002242,87.53209059,2.290242893,,
GR,76,16,16.384,20.42933613,1.246907722,12.85047307,11.81193421,1.038538866,22.17835796,0.22125532,0.506567995,0.360873003,0.050528632,0.037136826,0.16059867,8.692656514,37.13469909,-42.30569437,-0.558468415,22.15972675,-18.45030463,4.961417367,-0.390326191,4.708719089,-22.03732231,18.68439446,2.290242893,,
GR,76,32,16.384,17.98165331,1.097513019,12.70201394,11.84533792,0.856676026,13.85835268,0.144685223,0.302045761,0.200968663,0.015113807,0.010338366,0.112006967,2.737693078,5.806771478,-10.4611478,-0.203426962,4.506955718,-3.692652538,1.53076554,-0.101074791,1.452092674,-5.954192086,3.106980272,2.290242893,,
GR,77,1,14.7456,30.67927829,2.080571715,11.46662331,10.09794998,1.368673325,38.9201996,0.376949278,1.419852893,2.125288625,0.067725608,0.095110279,0.080852791,454.8676592,8460.388184,-10147.62878,-7.746298894,4599.321339,-4580.231686,298.4271268,-7.665446103,223.4232009,-6692.288297,4582.897118,2.196099484,,
GR,77,2,14.7456,26.5890682,1.803186591,11.45217443,10.1025331,1.349641323,37.03008179,0.354929987,1.144736935,1.32570073,0.077261455,0.087937315,0.054680178,154.3717068,1833.541393,-2268.444896,-4.179005269,1153.773684,-966.6768361,99.71574315,-4.124325091,75.93527471,-1357.198164,1188.350683,2.196099484,,
GR,77,4,14.7456,22.90292086,1.553203726,11.41857004,10.10545939,1.31311065,33.20825913,0.316208074,0.881277022,0.817596947,0.078383191,0.074052557,0.071239094,53.82143212,478.8089916,-541.2725732,-1.716250335,311.3419459,-267.5214344,34.62099666,-1.645011241,26.4244837,-293.5019012,217.2872841,2.196099484,,
GR,77,8,14.7456,19.64257408,1.332097309,11.31331511,10.11883131,1.194483802,26.9714659,0.260039555,0.628892084,0.482266729,0.057765963,0.049315262,-0.079946274,18.66765421,111.6912207,-113.3708679,-0.534564248,54.05704482,-58.78677557,11.51378408,-0.614510522,9.741841726,-60.6327672,60.85084323,2.196099484,,
GR,77,16,14.7456,17.23268659,1.168666354,11.26522984,10.20864294,1.056586906,20.33657468,0.190473008,0.433773639,0.273123459,0.031876515,0.028142057,-0.155603774,6.235622815,20.56419078,-28.88665738,-0.113423249,12.8637101,-12.48421115,3.645184485,-0.269027022,3.423757632,-16.02294728,16.11759931,2.196099484,,
